Week,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),Mean temperature (Degree C)
Week669 (2023-03-19),17.585714285714285,8.764285714285714,112.39999999999999,13.175
Week670 (2023-03-26),14.330000000000002,7.030769230769231,300.6,10.680384615384616
Week671 (2023-04-02),8.926315789473684,4.083333333333333,588.4,6.504824561403508
Week672 (2023-04-09),10.061904761904762,4.2404761904761905,308.2,7.151190476190476
Week673 (2023-04-16),8.49047619047619,1.9333333333333333,398.8,5.211904761904762
Week674 (2023-04-23),11.459574468085107,2.431914893617021,139.79999999999998,6.945744680851064
Week675 (2023-04-30),9.697916666666666,3.719148936170213,155.8,6.708532801418439
Week676 (2023-05-07),3.0638297872340425,-1.051111111111111,459.2,1.0063593380614657
Week677 (2023-05-14),7.1020408163265305,-0.7916666666666666,99.2,3.1551870748299318
Week678 (2023-05-21),3.5812500000000003,-1.9734693877551022,128.6,0.803890306122449
Week679 (2023-05-28),4.118367346938776,-1.3877551020408163,127.2,1.3653061224489798
Week680 (2023-06-04),5.804081632653061,1.0346938775510204,321.6,3.4193877551020404
Week681 (2023-06-11),4.881632653061224,1.5408163265306123,703.6,3.211224489795918
Week682 (2023-06-18),1.4627906976744185,-1.1818181818181819,261.6,0.1404862579281183
Week683 (2023-06-25),0.430952380952381,-3.657142857142857,203.2,-1.6130952380952381
Week684 (2023-07-02),1.52,-2.713636363636364,215.6,-0.5968181818181819
Week685 (2023-07-09),1.9653061224489796,-1.1693877551020408,396.4,0.3979591836734694
Week686 (2023-07-16),3.7104166666666667,-0.7714285714285714,190.2,1.4694940476190477
Week687 (2023-07-23),2.9020408163265303,-3.061224489795918,50.0,-0.07959183673469394
Week688 (2023-07-30),5.124489795918367,0.06938775510204083,148.6,2.5969387755102042
Week689 (2023-08-06),5.720408163265306,0.08775510204081632,209.8,2.904081632653061
Week690 (2023-08-13),3.4104166666666664,-1.9489795918367347,84.0,0.7307185374149658
Week691 (2023-08-20),3.3877551020408165,-2.989795918367347,134.8,0.19897959183673475
Week692 (2023-08-27),6.71875,0.3127659574468085,143.2,3.5157579787234043
Week693 (2023-09-03),7.095652173913043,-0.10638297872340427,210.6,3.4946345975948194
Week694 (2023-09-10),4.977777777777778,-1.6472222222222221,286.8,1.6652777777777779
Week695 (2023-09-17),12.582857142857142,3.8857142857142857,26.0,8.234285714285713
Week696 (2023-09-24),11.421621621621622,2.708108108108108,132.2,7.064864864864865
Week697 (2023-10-01),13.641463414634146,5.2625,9.6,9.451981707317072
Week698 (2023-10-08),8.547619047619047,1.1166666666666667,921.6,4.832142857142857
Week699 (2023-10-15),8.752380952380953,1.45,209.2,5.101190476190476
Week700 (2023-10-22),11.673809523809524,1.9976190476190478,217.6,6.835714285714286
Week701 (2023-10-29),9.187179487179488,-0.7075,115.0,4.239839743589744
Week702 (2023-11-05),11.497499999999999,1.735897435897436,39.8,6.616698717948717
Week703 (2023-11-12),17.145238095238096,7.752380952380953,179.2,12.448809523809524
Week704 (2023-11-19),14.760975609756098,3.4095238095238094,31.8,9.085249709639953
Week705 (2023-11-26),15.030434782608696,7.406666666666667,356.4,11.218550724637682
Week706 (2023-12-03),11.77872340425532,6.110416666666667,809.6,8.944570035460993
Week707 (2023-12-10),19.133333333333333,9.96304347826087,109.4,14.548188405797102
Week708 (2023-12-17),17.689583333333335,9.327659574468084,78.60000000000001,13.508621453900709
Week709 (2023-12-24),14.385714285714286,5.738775510204081,79.4,10.062244897959184
Week710 (2023-12-31),14.11304347826087,5.771428571428571,380.6,9.942236024844721
Week711 (2024-01-07),18.330232558139535,9.597674418604651,270.0,13.963953488372093
Week712 (2024-01-14),19.173809523809524,11.185714285714287,484.0,15.179761904761905
Week713 (2024-01-21),15.348780487804877,7.374358974358975,207.4,11.361569731081925
Week714 (2024-01-28),17.10952380952381,7.766666666666667,263.6,12.438095238095238
Week715 (2024-02-04),20.26904761904762,9.407142857142858,1.8,14.838095238095239
Week716 (2024-02-11),16.94468085106383,7.439130434782609,225.6,12.191905642923219
Week717 (2024-02-18),19.05581395348837,10.177272727272728,122.4,14.616543340380549
Week718 (2024-02-25),18.377777777777776,8.365909090909092,127.6,13.371843434343434
Week719 (2024-03-03),19.383673469387755,11.024489795918369,1.5999999999999999,15.204081632653061
Week720 (2024-03-10),20.772916666666667,9.695744680851064,0.0,15.234330673758866
Week721 (2024-03-17),16.846938775510203,9.341666666666667,43.8,13.094302721088436
Week722 (2024-03-24),13.908333333333333,4.523404255319149,224.2,9.21586879432624
Week723 (2024-03-31),16.569387755102042,6.865306122448979,0.0,11.71734693877551
Week724 (2024-04-07),11.214285714285714,5.6387755102040815,466.2,8.426530612244898
Week725 (2024-04-14),9.677083333333334,1.55,169.2,5.613541666666667
Week726 (2024-04-21),10.351020408163265,1.9040816326530612,42.6,6.127551020408163
Week727 (2024-04-28),9.795918367346939,2.2346938775510203,60.8,6.01530612244898
Week728 (2024-05-05),8.140816326530611,0.7387755102040817,22.4,4.439795918367347
Week729 (2024-05-12),8.024489795918367,2.6857142857142855,173.6,5.355102040816326
Week730 (2024-05-19),7.810204081632653,0.1285714285714285,48.2,3.9693877551020407
Week731 (2024-05-26),7.987755102040816,-0.6448979591836735,20.799999999999997,3.6714285714285713
Week732 (2024-06-02),7.188888888888889,1.241304347826087,505.2,4.215096618357488
Week733 (2024-06-09),5.170212765957447,0.15869565217391302,108.80000000000001,2.66445420906568
Week734 (2024-06-16),2.063265306122449,-2.975510204081633,451.0,-0.45612244897959187
Week735 (2024-06-23),2.5979591836734692,-4.2306122448979595,29.2,-0.8163265306122451
Week736 (2024-06-30),1.079591836734694,-1.9244897959183673,280.2,-0.4224489795918367
Week737 (2024-07-07),2.997826086956522,-4.202083333333333,31.0,-0.6021286231884058
Week738 (2024-07-14),2.4782608695652173,-1.1804347826086956,231.4,0.6489130434782608
Week739 (2024-07-21),0.18695652173913044,-3.9583333333333335,482.8,-1.8856884057971015
Week740 (2024-07-28),1.4553191489361703,-2.2,307.6,-0.37234042553191493
Week741 (2024-08-04),3.095744680851064,-4.232608695652174,64.0,-0.5684320074005551
Week742 (2024-08-11),3.793617021276596,-1.9,21.4,0.946808510638298
Week743 (2024-08-18),6.320833333333333,1.629787234042553,153.4,3.975310283687943
Week744 (2024-08-25),5.959183673469388,1.3291666666666668,210.6,3.6441751700680274
Week745 (2024-09-01),3.687755102040816,-0.3408163265306122,469.0,1.673469387755102
Week746 (2024-09-08),6.352083333333333,-0.1877551020408163,214.8,3.0821641156462585
Week747 (2024-09-15),6.251020408163265,-1.14375,231.2,2.553635204081633
Week748 (2024-09-22),3.1183673469387756,-2.222448979591837,245.20000000000002,0.4479591836734693
Week749 (2024-09-29),8.816666666666666,0.23023255813953494,361.40000000000003,4.523449612403101
Week750 (2024-10-06),9.295238095238094,1.9714285714285713,262.40000000000003,5.633333333333333
Week751 (2024-10-13),10.061904761904762,-0.36904761904761907,104.0,4.8464285714285715
Week752 (2024-10-20),13.583333333333334,5.023809523809524,465.8,9.303571428571429
Week753 (2024-10-27),11.923809523809524,2.0095238095238095,47.2,6.966666666666667
Week754 (2024-11-03),13.963414634146341,3.9285714285714284,7.0,8.945993031358885
Week755 (2024-11-10),14.083333333333334,5.090476190476191,30.4,9.586904761904762
Week756 (2024-11-17),15.204761904761906,6.076190476190476,110.6,10.64047619047619
Week757 (2024-11-24),16.85,6.653658536585366,203.6,11.751829268292685
Week758 (2024-12-01),15.397499999999999,10.461904761904762,895.2,12.929702380952381
Week759 (2024-12-08),17.775,10.147619047619047,561.6,13.961309523809522
Week760 (2024-12-15),17.03777777777778,7.25,0.4,12.14388888888889
Week761 (2024-12-22),18.369387755102043,7.373469387755102,12.4,12.871428571428572
Week762 (2024-12-29),14.961224489795919,4.666666666666667,94.6,9.813945578231293
Week763 (2025-01-05),20.273469387755103,8.434693877551021,0.8,14.354081632653063
Week764 (2025-01-12),17.368750000000002,8.091666666666667,239.6,12.730208333333334
Week765 (2025-01-19),17.933333333333334,6.495833333333334,418.8,12.214583333333334
Week766 (2025-01-26),18.791304347826088,8.224444444444446,63.6,13.507874396135268
Week767 (2025-02-02),22.127906976744185,10.023809523809524,16.0,16.075858250276855
Week768 (2025-02-09),21.66904761904762,12.666666666666666,43.8,17.167857142857144
Week769 (2025-02-16),14.331914893617022,6.410869565217391,322.0,10.371392229417207
Week770 (2025-02-23),16.695918367346938,5.238775510204081,20.6,10.96734693877551
Week771 (2025-03-02),20.451020408163266,10.783673469387754,48.2,15.61734693877551
Week772 (2025-03-09),20.03469387755102,8.244897959183673,4.0,14.139795918367348
Week773 (2025-03-16),19.665306122448982,12.6,98.4,16.13265306122449
Week774 (2025-03-23),15.326530612244898,5.76530612244898,590.2,10.545918367346939
Week775 (2025-03-30),16.39183673469388,9.55625,104.0,12.97404336734694
Week776 (2025-04-06),9.404166666666667,2.436734693877551,128.0,5.920450680272109
Week777 (2025-04-13),14.11875,5.422916666666667,15.0,9.770833333333334
Week778 (2025-04-20),15.048979591836734,7.120408163265306,3.6,11.08469387755102
Week779 (2025-04-27),11.489795918367347,5.726530612244899,227.0,8.608163265306123
Week780 (2025-05-04),9.442857142857143,1.8224489795918366,68.4,5.63265306122449
Week781 (2025-05-11),10.222448979591837,2.648979591836735,38.2,6.435714285714286
Week782 (2025-05-18),8.057142857142857,1.9224489795918367,41.0,4.989795918367347
Week783 (2025-05-25),6.814285714285714,0.7083333333333334,351.2,3.7613095238095235
Week784 (2025-06-01),7.962790697674418,0.8395348837209302,261.0,4.401162790697674
Week785 (2025-06-08),3.473913043478261,-1.7065217391304348,189.2,0.8836956521739131
Week786 (2025-06-15),0.6448979591836735,-3.13265306122449,118.8,-1.243877551020408
Week787 (2025-06-22),4.736734693877551,-1.304081632653061,54.800000000000004,1.716326530612245
Week788 (2025-06-29),1.6446808510638298,-2.6183673469387756,508.79999999999995,-0.4868432479374729
Week789 (2025-07-06),3.044897959183673,-1.583673469387755,204.2,0.7306122448979591
Week790 (2025-07-13),0.8795918367346939,-2.6061224489795918,318.8,-0.8632653061224489
Week791 (2025-07-20),0.23469387755102042,-3.8877551020408165,149.8,-1.826530612244898
Week792 (2025-07-27),1.5456521739130433,-2.7489361702127657,417.8,-0.6016419981498612
Week793 (2025-08-03),0.7000000000000001,-0.8833333333333333,223.6,-0.09166666666666662
